ti_uid	target	indication_mesh_id	indication_mesh_term	combined_max_phase	trait_gpmap	trait_name_gpmap	gpmap_support	coloc_groups	pairwisecoloc_support	preinfomap_support
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST005903	Major depressive disorder (ICD-10 coded)	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST005904	Major depressive disorder (probable)	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST006943	Feeling miserable	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST009979	Major depressive disorder	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ukb-b-18994	Miserableness	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST90013874	Miserableness (UKB data field 1930) (Firth correction)	FALSE	""	FALSE	FALSE
HTR7-D003865	HTR7	D003865	Depressive Disorder, Major	Launched	ebi-a-GCST90013924	Miserableness (UKB data field 1930) (SPA correction)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST010776	COVID-19 (RELEASE 4)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST010777	COVID-19 (hospitalized vs population) RELEASE 4	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST010783	COVID-19 (very severe respiratory confirmed vs population) RELEASE 4	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST011073	COVID-19 (RELEASE 5)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST011075	COVID-19 (very severe respiratory confirmed vs population) RELEASE 5	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST011081	COVID-19 (hospitalized vs population) RELEASE 5	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST90000255	Severe COVID-19 infection with respiratory failure (analysis I)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST90000256	Severe COVID-19 infection with respiratory failure (analysis II)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST90013414	COVID-19 (critical illness vs population)	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST010782	COVID-19 (hospitalized covid vs not hospitalized covid) RELEASE 4	FALSE	""	FALSE	FALSE
HYAL1-D000086382	HYAL1	D000086382	COVID-19	Launched	ebi-a-GCST010778	COVID-19 (covid vs lab/self reported negative) RELEASE 4	FALSE	""	FALSE	FALSE
IDH1-D001650	IDH1	D001650	Bile Duct Neoplasms	Launched	ebi-a-GCST90061440	Primary biliary cholangitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ebi-a-GCST90018802	Bronchitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ebi-a-GCST90018824	Chronic bronchitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-13952	Illnesses of siblings: Chronic bronchitis/emphysema	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-9127	Illnesses of father: Chronic bronchitis/emphysema	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-12018	Illnesses of mother: Chronic bronchitis/emphysema	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-3467	Non-cancer illness code, self-reported: bronchitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-7280	Non-cancer illness code, self-reported: emphysema/chronic bronchitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ukb-b-1234	Doctor diagnosed chronic bronchitis	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ebi-a-GCST90013900	Bronchitis (Firth correction)	FALSE	""	FALSE	FALSE
IFNA1-D001989	IFNA1	D001989	Bronchiolitis Obliterans	Launched	ebi-a-GCST90013950	Bronchitis (SPA correction)	FALSE	""	FALSE	FALSE
IFNA1-D006509	IFNA1	D006509	Hepatitis B	Launched	ebi-a-GCST90018804	Chronic hepatitis B infection	FALSE	""	FALSE	FALSE
IFNA1-D006509	IFNA1	D006509	Hepatitis B	Launched	ebi-a-GCST90018805	Chronic hepatitis C infection	FALSE	""	FALSE	FALSE
IFNA1-D006509	IFNA1	D006509	Hepatitis B	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNA1-D006526	IFNA1	D006526	Hepatitis C	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNAR1-D007239	IFNAR1	D007239	Infections	Launched	ukb-b-6077	Diagnoses - secondary ICD10: N39.0 Urinary tract infection, site not specified	FALSE	""	FALSE	FALSE
IFNAR1-D007239	IFNAR1	D007239	Infections	Launched	ukb-b-9484	Operative procedures - main OPCS: D15.1 Myringotomy with insertion of ventilation tube through tympanic membrane	FALSE	""	FALSE	FALSE
IFNAR1-D008180	IFNAR1	D008180	Lupus Erythematosus, Systemic	Launched	ebi-a-GCST90018917	Systemic lupus erythematosus	FALSE	""	FALSE	FALSE
IFNAR1-D015817	IFNAR1	D015817	Eye Infections	Launched	ukb-b-266	Current eye infection	FALSE	""	FALSE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST010776	COVID-19 (RELEASE 4)	TRUE	59304	TRUE	TRUE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST010777	COVID-19 (hospitalized vs population) RELEASE 4	FALSE	""	FALSE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST010783	COVID-19 (very severe respiratory confirmed vs population) RELEASE 4	TRUE	59304	TRUE	TRUE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST011073	COVID-19 (RELEASE 5)	TRUE	59304	TRUE	TRUE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST011075	COVID-19 (very severe respiratory confirmed vs population) RELEASE 5	TRUE	59304	TRUE	TRUE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST011081	COVID-19 (hospitalized vs population) RELEASE 5	TRUE	59304	TRUE	TRUE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST90000255	Severe COVID-19 infection with respiratory failure (analysis I)	FALSE	""	FALSE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST90000256	Severe COVID-19 infection with respiratory failure (analysis II)	FALSE	""	TRUE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST90013414	COVID-19 (critical illness vs population)	FALSE	""	TRUE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST010782	COVID-19 (hospitalized covid vs not hospitalized covid) RELEASE 4	FALSE	""	TRUE	FALSE
IFNAR2-D000086382	IFNAR2	D000086382	COVID-19	Launched	ebi-a-GCST010778	COVID-19 (covid vs lab/self reported negative) RELEASE 4	FALSE	""	FALSE	FALSE
IFNAR2-D001327	IFNAR2	D001327	Autoimmune Diseases	Launched	ebi-a-GCST90029015	Autoimmune traits	FALSE	""	FALSE	FALSE
IFNAR2-D001327	IFNAR2	D001327	Autoimmune Diseases	Launched	ukb-d-III-BLOOD-IMMUN	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	FALSE	""	FALSE	FALSE
IFNAR2-D001327	IFNAR2	D001327	Autoimmune Diseases	Launched	ukb-b-5443	Diagnoses - secondary ICD10: Z13.0 Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-8193	Cancer code, self-reported: bladder cancer	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-d-C67	Diagnoses - main ICD10: C67 Malignant neoplasm of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-9419	Operative procedures - main OPCS: M45.1 Diagnostic endoscopic examination of bladder and biopsy of lesion of bladder NEC	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-17599	Operative procedures - main OPCS: M42.1 Endoscopic resection of lesion of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-7047	Operative procedures - main OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-3475	Operative procedures - secondary OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ebi-a-GCST90016670	Kidney volume	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-18532	Operative procedures - main OPCS: M45.8 Other specified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-18477	Operation code: bladder surgery	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-5421	Diagnoses - main ICD10: C67.9 Bladder, unspecified	FALSE	""	FALSE	FALSE
IFNAR2-D001749	IFNAR2	D001749	Urinary Bladder Neoplasms	Launched	ukb-b-12729	Operation code: nephrectomy/kidney removed	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ebi-a-GCST006465	Endometrial cancer (endometrioid histology)	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ebi-a-GCST90018817	Cervical cancer	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ebi-a-GCST90018838	Endometrial cancer	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-18157	Type of cancer: ICD10: C56 Malignant neoplasm of ovary	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-8777	Cancer code, self-reported: cervical cancer	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-13545	Cancer code, self-reported: uterine/endometrial cancer	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ebi-a-GCST90012078	Ovarian cancer-related tumor marker CA 125 levels	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-1822	Operation code: endometrial ablation	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-13815	Operation code: ovarian/tubal surgery	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-2469	Operative procedures - main OPCS: P27.3 Colposcopy of vagina	FALSE	""	FALSE	FALSE
IFNAR2-D002583	IFNAR2	D002583	Uterine Cervical Neoplasms	Launched	ukb-b-14847	Operative procedures - secondary OPCS: P27.3 Colposcopy of vagina	FALSE	""	FALSE	FALSE
IFNAR2-D006506	IFNAR2	D006506	Hepatitis A	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNAR2-D006509	IFNAR2	D006509	Hepatitis B	Launched	ebi-a-GCST90018804	Chronic hepatitis B infection	FALSE	""	FALSE	FALSE
IFNAR2-D006509	IFNAR2	D006509	Hepatitis B	Launched	ebi-a-GCST90018805	Chronic hepatitis C infection	FALSE	""	FALSE	FALSE
IFNAR2-D006509	IFNAR2	D006509	Hepatitis B	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNAR2-D006525	IFNAR2	D006525	Hepatitis, Viral, Human	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNAR2-D006526	IFNAR2	D006526	Hepatitis C	Launched	ukb-b-7901	Non-cancer illness code, self-reported: infective/viral hepatitis	FALSE	""	FALSE	FALSE
IFNAR2-D006562	IFNAR2	D006562	Herpes Zoster	Launched	ebi-a-GCST90006928	Anti-varicella zoster virus IgG seropositivity	FALSE	""	FALSE	FALSE
IFNAR2-D006562	IFNAR2	D006562	Herpes Zoster	Launched	ukb-b-14027	Non-cancer illness code, self-reported: chickenpox	FALSE	""	FALSE	FALSE
IFNAR2-D006562	IFNAR2	D006562	Herpes Zoster	Launched	ebi-a-GCST90006929	Varicella zoster virus glycoproteins E and I antibody levels	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-8193	Cancer code, self-reported: bladder cancer	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-d-C67	Diagnoses - main ICD10: C67 Malignant neoplasm of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-9419	Operative procedures - main OPCS: M45.1 Diagnostic endoscopic examination of bladder and biopsy of lesion of bladder NEC	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-17599	Operative procedures - main OPCS: M42.1 Endoscopic resection of lesion of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-7047	Operative procedures - main OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-3475	Operative procedures - secondary OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ebi-a-GCST90016670	Kidney volume	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-18532	Operative procedures - main OPCS: M45.8 Other specified diagnostic endoscopic examination of bladder	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-18477	Operation code: bladder surgery	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-5421	Diagnoses - main ICD10: C67.9 Bladder, unspecified	FALSE	""	FALSE	FALSE
IFNAR2-D007680	IFNAR2	D007680	Kidney Neoplasms	Launched	ukb-b-12729	Operation code: nephrectomy/kidney removed	FALSE	""	FALSE	FALSE
IFNAR2-D008103	IFNAR2	D008103	Liver Cirrhosis	Launched	ebi-a-GCST90018826	Cirrhosis	FALSE	""	FALSE	FALSE
IFNAR2-D008228	IFNAR2	D008228	Lymphoma, Non-Hodgkin	Launched	ebi-a-GCST90018878	Malignant lymphoma	FALSE	""	FALSE	FALSE
IFNAR2-D008545	IFNAR2	D008545	Melanoma	Launched	ukb-b-12915	Cancer code, self-reported: malignant melanoma	FALSE	""	FALSE	FALSE
IFNAR2-D008545	IFNAR2	D008545	Melanoma	Launched	ukb-d-C3-MELANOMA-SKIN	Malignant melanoma of skin	FALSE	""	FALSE	FALSE
IFNAR2-D008545	IFNAR2	D008545	Melanoma	Launched	ukb-d-C43	Diagnoses - main ICD10: C43 Malignant melanoma of skin	FALSE	""	FALSE	FALSE
IFNAR2-D008545	IFNAR2	D008545	Melanoma	Launched	ukb-b-2750	Type of cancer: ICD10: C43.7 Malignant melanoma of lower limb, including hip	FALSE	""	FALSE	FALSE
IFNAR2-D009103	IFNAR2	D009103	Multiple Sclerosis	Launched	ebi-a-GCST003566	Multiple sclerosis	FALSE	""	FALSE	FALSE
IFNAR2-D009103	IFNAR2	D009103	Multiple Sclerosis	Launched	ukb-b-17670	Non-cancer illness code, self-reported: multiple sclerosis	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ebi-a-GCST90086048	Cancer	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-660	Number of self-reported cancers	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-d-II-NEOPLASM	Neoplasms	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-d-D23	Diagnoses - main ICD10: D23 Other benign neoplasms of skin	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-5394	Reported occurrences of cancer	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-16345	Cancer year/age first occurred	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-14956	Type of cancer: ICD10: C54.1 Endometrium	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-d-C3-PRIMARY-LYMPHOID-HEMATOPOIETIC	Primary_lymphoid and hematopoietic malignant neoplasms	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-8800	Interpolated Year when cancer first diagnosed	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-918	Type of cancer: ICD10: D06.9 Cervix, unspecified	FALSE	""	FALSE	FALSE
IFNAR2-D009369	IFNAR2	D009369	Neoplasms	Launched	ukb-b-11484	Diagnoses - secondary ICD10: Z51.1 Chemotherapy session for neoplasm	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST006465	Endometrial cancer (endometrioid histology)	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST90018817	Cervical cancer	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST90018838	Endometrial cancer	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST90018889	Ovarian cyst	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST90044902	Polycystic ovary syndrome (adjusted for age)	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-18157	Type of cancer: ICD10: C56 Malignant neoplasm of ovary	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-8777	Cancer code, self-reported: cervical cancer	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-13545	Cancer code, self-reported: uterine/endometrial cancer	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-12931	Operation code: ovarian cyst removal/surgery	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ebi-a-GCST90012078	Ovarian cancer-related tumor marker CA 125 levels	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-1822	Operation code: endometrial ablation	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-13815	Operation code: ovarian/tubal surgery	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-2469	Operative procedures - main OPCS: P27.3 Colposcopy of vagina	FALSE	""	FALSE	FALSE
IFNAR2-D010051	IFNAR2	D010051	Ovarian Neoplasms	Launched	ukb-b-14847	Operative procedures - secondary OPCS: P27.3 Colposcopy of vagina	FALSE	""	FALSE	FALSE
IFNAR2-D011087	IFNAR2	D011087	Polycythemia Vera	Launched	ebi-a-GCST90000032	Myeloproliferative neoplasms	FALSE	""	FALSE	FALSE
IFNAR2-D015464	IFNAR2	D015464	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Launched	ebi-a-GCST90000032	Myeloproliferative neoplasms	FALSE	""	FALSE	FALSE
IFNAR2-D018295	IFNAR2	D018295	Neoplasms, Basal Cell	Launched	ebi-a-GCST90013410	Basal cell carcinoma	FALSE	""	FALSE	FALSE
IFNAR2-D018295	IFNAR2	D018295	Neoplasms, Basal Cell	Launched	ukb-b-8837	Cancer code, self-reported: basal cell carcinoma	FALSE	""	FALSE	FALSE
IFNAR2-D018295	IFNAR2	D018295	Neoplasms, Basal Cell	Launched	ukb-b-5981	Operation code: removal of rodent ulcer / basal cell carcinoma (bcc)	FALSE	""	FALSE	FALSE
IFNAR2-D019337	IFNAR2	D019337	Hematologic Neoplasms	Launched	ebi-a-GCST90000032	Myeloproliferative neoplasms	FALSE	""	FALSE	FALSE
IFNAR2-D030361	IFNAR2	D030361	Papillomavirus Infections	Launched	ebi-a-GCST90006898	Epstein-Barr virus EA-D antibody levels	FALSE	""	FALSE	FALSE
IFNAR2-D030361	IFNAR2	D030361	Papillomavirus Infections	Launched	ebi-a-GCST90006899	Epstein-Barr virus EBNA-1 antibody levels	FALSE	""	FALSE	FALSE
IFNAR2-D030361	IFNAR2	D030361	Papillomavirus Infections	Launched	ebi-a-GCST90006900	Epstein-Barr virus VCA p18 antibody levels	FALSE	""	FALSE	FALSE
IFNAR2-D030361	IFNAR2	D030361	Papillomavirus Infections	Launched	ebi-a-GCST90006901	Epstein-Barr virus ZEBRA antibody levels	FALSE	""	FALSE	FALSE
IFNAR2-D030361	IFNAR2	D030361	Papillomavirus Infections	Launched	ebi-a-GCST006361	Anti-Epstein-Barr virus nuclear antigen (EBNA) IgG levels	FALSE	""	FALSE	FALSE
IFNB1-D009103	IFNB1	D009103	Multiple Sclerosis	Launched	ebi-a-GCST003566	Multiple sclerosis	FALSE	""	FALSE	FALSE
IFNB1-D009103	IFNB1	D009103	Multiple Sclerosis	Launched	ukb-b-17670	Non-cancer illness code, self-reported: multiple sclerosis	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ebi-a-GCST90018910	Rheumatoid arthritis	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-d-RHEUMA-NOS	Other/unspecified rheumatoid arthritis	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-b-9125	Non-cancer illness code, self-reported: rheumatoid arthritis	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-d-M06	Diagnoses - main ICD10: M06 Other rheumatoid arthritis	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-b-11874	Diagnoses - secondary ICD10: M06.99 Rheumatoid arthritis, unspecified (Site unspecified)	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-b-15026	Diagnoses - secondary ICD10: M13.99 Arthritis, unspecified (Site unspecified)	FALSE	""	FALSE	FALSE
IFNG-D001172	IFNG	D001172	Arthritis, Rheumatoid	Launched	ukb-b-11045	Diagnoses - secondary ICD10: M13.9 Arthritis, unspecified	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ebi-a-GCST90018847	Graves' disease	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ebi-a-GCST90018853	Goiter	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ebi-a-GCST90018860	Hyperthyroidism	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ukb-b-20289	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ebi-a-GCST90013883	goiter (Firth correction)	FALSE	""	FALSE	FALSE
IGF1R-D049970	IGF1R	D049970	Graves Ophthalmopathy	Launched	ebi-a-GCST90013933	goiter (SPA correction)	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST007799	Asthma (adult onset)	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST007800	Asthma (childhood onset)	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST90018792	Allergic rhinitis	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST90018795	Asthma	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST90018807	Chronic obstructive pulmonary disease	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST90029026	Lung function (FEV1/FVC)	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST90029027	Lung function (FVC)	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ebi-a-GCST005062	Fibrinogen levels	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ukb-b-11297	Doctor diagnosed asthma	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ukb-b-18436	Age asthma diagnosed by doctor	FALSE	""	FALSE	FALSE
IGHE-D001249	IGHE	D001249	Asthma	Launched	ukb-b-20464	Doctor diagnosed COPD (chronic obstructive pulmonary disease)	FALSE	""	FALSE	FALSE
